"ID","Species","Sample_Type","Season","Month","Day","Year","Slough","Site","Habitat","Method","Throw","Length","Wet_Weight","Sex","Stomach_Kept","Comments","Freezer","Tube_Weight","Total_Mass","Sorted","neg_80_freezer","Freeze_Dried","Dried","Crushed","Isotope","Decarb","Entered_by","Checked_by","Count","size_class"
"PP72","PALPAL","invert","Wet","12","12",2018,"TSL","AHMDB","Marsh","MT",NA,NA,NA,NA,NA,"",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","SS","VG",NA,NA
"PP73","PALPAL","invert","Wet","12","12",2018,"TSL","AHMDB","Marsh","MT",NA,NA,NA,NA,NA,"",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","SS","VG",NA,NA
"PP74","PALPAL","invert","Wet","12","12",2018,"TSL","AHMDB","Marsh","MT",NA,NA,NA,NA,NA,"",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","SS","VG",NA,NA
"PP75","PALPAL","invert","Wet","12","12",2018,"TSL","AHMDB","Marsh","MT",NA,NA,NA,NA,NA,"",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","SS","VG",NA,NA
"PP76","PALPAL","invert","Wet","12","12",2018,"TSL","AHMDB","Marsh","MT",NA,NA,NA,NA,NA,"",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","SS","VG",NA,NA
"PP77","PALPAL","invert","Wet","12","12",2018,"TSL","AHMDB","Marsh","MT",NA,NA,NA,NA,NA,"",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","SS","VG",NA,NA
"PP78","PALPAL","invert","Wet","12","12",2018,"TSL","AHMDB","Marsh","MT",NA,NA,NA,NA,NA,"",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","SS","VG",NA,NA
"PP79","PALPAL","invert","Wet","12","12",2018,"TSL","AHMDB","Marsh","MT",NA,NA,NA,NA,NA,"",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","SS","VG",NA,NA
"PP80","PALPAL","invert","Wet","12","12",2018,"TSL","AHMDB","Marsh","MT",NA,NA,NA,NA,NA,"",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","SS","VG",NA,NA
"PP81","PALPAL","invert","Wet","12","12",2018,"TSL","AHMDB","Marsh","MT",NA,NA,NA,NA,NA,"",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","SS","VG",NA,NA
"PP82","PALPAL","invert","Wet","12","12",2018,"TSL","AHMDB","Marsh","MT",NA,NA,NA,NA,NA,"",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","SS","VG",NA,NA
"PP83","PALPAL","invert","Wet","12","12",2018,"TSL","AHMDB","Marsh","MT",NA,NA,NA,NA,NA,"",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","SS","VG",NA,NA
"PP84","PALPAL","invert","Wet","12","12",2018,"TSL","AHMDB","Marsh","MT",NA,NA,NA,NA,NA,"",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","SS","VG",NA,NA
"PP85","PALPAL","invert","Wet","12","12",2018,"TSL","AHMDB","Marsh","MT",NA,NA,NA,NA,NA,"",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","SS","VG",NA,NA
"PP86","PALPAL","invert","Wet","12","12",2018,"TSL","AHMDB","Marsh","MT",NA,NA,NA,NA,NA,"",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","SS","VG",NA,NA
"PP87","PALPAL","invert","Wet","12","12",2018,"TSL","AHMDB","Marsh","MT",NA,NA,NA,NA,NA,"",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","SS","VG",NA,NA
"PP88","PALPAL","invert","Wet","12","12",2018,"TSL","AHMDB","Marsh","MT",NA,NA,NA,NA,NA,"",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","SS","VG",NA,NA
"PP89","PALPAL","invert","Wet","12","12",2018,"TSL","AHMDB","Marsh","MT",NA,NA,NA,NA,NA,"",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","SS","VG",NA,NA
"PP90","PALPAL","invert","Wet","12","12",2018,"TSL","AHMDB","Marsh","MT",NA,NA,NA,NA,NA,"",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","SS","VG",NA,NA
"PP91","PALPAL","invert","Wet","12","12",2018,"TSL","AHMDB","Marsh","MT",NA,NA,NA,NA,NA,"",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","SS","VG",NA,NA
"PP92","PALPAL","invert","Wet","12","12",2018,"TSL","AHMDB","Marsh","MT",NA,NA,NA,NA,NA,"",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","SS","VG",NA,NA
"PP93","PALPAL","invert","Wet","12","12",2018,"TSL","AHMDB","Marsh","MT",NA,NA,NA,NA,NA,"",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","SS","VG",NA,NA
"PP94","PALPAL","invert","Wet","12","12",2018,"TSL","AHMDB","Marsh","MT",NA,NA,NA,NA,NA,"",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","SS","VG",NA,NA
"PP95","PALPAL","invert","Wet","12","12",2018,"TSL","AHMDB","Marsh","MT",NA,NA,NA,NA,NA,"",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","SS","VG",NA,NA
"PP96","PALPAL","invert","Wet","12","12",2018,"TSL","AHMDB","Marsh","MT",NA,NA,NA,NA,NA,"",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","SS","VG",NA,NA
"PP97","PALPAL","invert","Wet","12","12",2018,"TSL","AHMDB","Marsh","MT",NA,NA,NA,NA,NA,"",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","SS","VG",NA,NA
"PP991","PALPAL","invert","Wet","12","12",2018,"TSL","AHMDB","Marsh","FR",NA,NA,0.181,NA,NA,"PP991 GRAVID",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","","",2,NA
"PP992","PALPAL","invert","Wet","12","12",2018,"TSL","AHMDB","Marsh","FR",NA,NA,NA,NA,NA,"",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","","",NA,NA
"PF117","PELFEM","invert","Wet","12","19",2018,"TSL","AHMDB","Marsh","DF",NA,NA,NA,NA,NA,"TOO SMALL TO WEIGH",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","","",1,NA
"PR24","PEREPI","om","Wet","12","12",2018,"TSL","AHMDB","Marsh","FR",NA,NA,NA,NA,NA,"","Y",NA,"","Y","Y","Y","Y","Y","Y","Y","SS","",NA,NA
"PR09","PERMAT","om","Wet","12","12",2018,"TSL","AHMDB","Marsh","FR",NA,NA,NA,NA,NA,"","Y",NA,"","Y","Y","Y","Y","Y","N","N","SS","",NA,NA
"PSc05","PLASCA","invert","Wet","12","12",2018,"TSL","AHMDB","Marsh","TT","1",NA,0.49,NA,NA,"",NA,NA,NA,"Y","N","N","N","N","N","N","","",1,NA
"PSc06","PLASCA","invert","Wet","12","12",2018,"TSL","AHMDB","Marsh","TT","2",NA,1.471,NA,NA,"60 PALPAL IN FREEZER",NA,NA,NA,"Y","N","N","N","N","N","N","","",8,NA
"PSc07","PLASCA","invert","Wet","12","12",2018,"TSL","AHMDB","Marsh","TT","2",NA,NA,NA,NA,"",NA,NA,NA,"Y","N","N","N","N","N","N","","",NA,NA
"PSc08","PLASCA","invert","Wet","12","12",2018,"TSL","AHMDB","Marsh","TT","2",NA,NA,NA,NA,"",NA,NA,NA,"Y","N","N","N","N","N","N","","",NA,NA
"PSc09","PLASCA","invert","Wet","12","12",2018,"TSL","AHMDB","Marsh","TT","2",NA,NA,NA,NA,"",NA,NA,NA,"Y","N","N","N","N","N","N","","",NA,NA
"PSc10","PLASCA","invert","Wet","12","12",2018,"TSL","AHMDB","Marsh","TT","2",NA,NA,NA,NA,"",NA,NA,NA,"Y","N","N","N","N","N","N","","",NA,NA
"PSc11","PLASCA","invert","Wet","12","12",2018,"TSL","AHMDB","Marsh","TT","2",NA,NA,NA,NA,"",NA,NA,NA,"Y","N","N","N","N","N","N","","",NA,NA
"PSc12","PLASCA","invert","Wet","12","12",2018,"TSL","AHMDB","Marsh","TT","2",NA,NA,NA,NA,"",NA,NA,NA,"Y","N","N","N","N","N","N","","",NA,NA
"PSc13","PLASCA","invert","Wet","12","12",2018,"TSL","AHMDB","Marsh","TT","2",NA,NA,NA,NA,"",NA,NA,NA,"Y","N","N","N","N","N","N","","",NA,NA
"PSc14","PLASCA","invert","Wet","12","12",2018,"TSL","AHMDB","Marsh","FR",NA,NA,0.305,NA,NA,"",NA,NA,NA,"Y","N","N","N","N","N","N","","",3,NA
"PSc15","PLASCA","invert","Wet","12","12",2018,"TSL","AHMDB","Marsh","FR",NA,NA,NA,NA,NA,"",NA,NA,NA,"Y","N","N","N","N","N","N","","",NA,NA
"PSc16","PLASCA","invert","Wet","12","12",2018,"TSL","AHMDB","Marsh","FR",NA,NA,NA,NA,NA,"",NA,NA,NA,"Y","N","N","N","N","N","N","","",NA,NA
"PSc17","PLASCA","invert","Wet","12","19",2018,"TSL","AHMDB","Marsh","DF",NA,NA,0.393,NA,NA,"25 PALPAL IN FREEZER",NA,NA,NA,"Y","N","N","N","N","N","N","","",4,NA
"PSc18","PLASCA","invert","Wet","12","19",2018,"TSL","AHMDB","Marsh","DF",NA,NA,NA,NA,NA,"",NA,NA,NA,"Y","N","N","N","N","N","N","","",NA,NA
"PSc19","PLASCA","invert","Wet","12","19",2018,"TSL","AHMDB","Marsh","DF",NA,NA,NA,NA,NA,"",NA,NA,NA,"Y","N","N","N","N","N","N","","",NA,NA
"PSc20","PLASCA","invert","Wet","12","19",2018,"TSL","AHMDB","Marsh","DF",NA,NA,NA,NA,NA,"SAMPLE MISSING",NA,NA,NA,"Y","N","N","N","N","N","N","","",NA,NA
"PSc21","PLASCA","invert","Wet","12","18",2018,"TSL","AHMDB","Marsh","DF",NA,NA,0.164,NA,NA,"65 PALPAL IN FREEZER/SAMPLE MISSING",NA,NA,NA,"Y","N","N","N","N","N","N","","",1,NA
"P60","POTILL","om","Wet","12","12",2018,"TSL","AHMDB","Marsh","FR",NA,NA,NA,NA,NA,"","Y",5.459,"11.448","Y","Y","Y","Y","Y","N","N","SS","VG",NA,NA
"Mi211","ROUND WORM","zooplankton","Wet","12","15",2018,"TSL","AHMDB","Marsh","FT",NA,NA,NA,NA,NA,"",NA,NA,NA,"Y","N","N","N",NA,"N",NA,NA,NA,1,NA
"P59","SAGLAN","om","Wet","12","12",2018,"TSL","AHMDB","Marsh","FR",NA,NA,NA,NA,NA,"","Y",5.41,"11.373","Y","Y","Y","Y","Y","N","N","SS","VG",NA,NA
"SP65","SPIDER","invert","Wet","12","12",2018,"TSL","AHMDB","Marsh","TT","1",NA,0.011,NA,NA,"PICS ON MDRIVE",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","","",1,NA
"SP66","SPIDER","invert","Wet","12","12",2018,"TSL","AHMDB","Marsh","TT","3",NA,0.021,NA,NA,"PICS ON MDRIVE",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","","",1,NA
"SP67","SPIDER","invert","Wet","12","12",2018,"TSL","AHMDB","Marsh","TT","3",NA,0.006,NA,NA,"PICS ON MDRIVE",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","","",1,NA
"SP68","SPIDER","invert","Wet","12","12",2018,"TSL","AHMDB","Marsh","FR",NA,NA,0.006,NA,NA,"PICS ON MDRIVE",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","","",1,NA
"Mi197","UN ID LARVA","zooplankton","Wet","12","15",2018,"TSL","AHMDB","Marsh","FT",NA,NA,NA,NA,NA,"",NA,NA,NA,"Y","N","N","N",NA,"N",NA,NA,NA,1,NA
"P138","UTRFOL","om","Wet","12","12",2018,"TSL","AHMDB","Marsh","FR",NA,NA,NA,NA,NA,"","Y",10.204,"-","Y","Y","Y","Y","Y","N","N","SS","",NA,NA
"P137","UTRPUR","om","Wet","12","12",2018,"TSL","AHMDB","Marsh","FR",NA,NA,NA,NA,NA,"","Y",10.221,"-","Y","Y","Y","Y","Y","N","N","SS","",NA,NA
"AB10","ALGBAL","om","Wet","12","12",2018,"TSL","AHMDB","NP","FR",NA,NA,NA,NA,NA,"TT1","N",NA,"","Y","Y","Y","Y","Y","N","N","SS","",NA,NA
"AB11","ALGBAL","om","Wet","12","12",2018,"TSL","AHMDB","NP","FR",NA,NA,NA,NA,NA,"TT2","N",NA,"","Y","Y","Y","Y","Y","N","N","SS","",NA,NA
"AP26","AMPHIPOD","invert","Wet","12","12",2018,"TSL","AHMDB","NP","TT","1",NA,0.002,NA,NA,"",NA,NA,NA,"","","","","","","","","",2,NA
"AP27","AMPHIPOD","invert","Wet","12","12",2018,"TSL","AHMDB","NP","TT","2",NA,0.07,NA,NA,"",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","","",27,NA
"Mi456","AMPHIPOD","zooplankton","Wet","12","15",2018,"TSL","AHMDB","NP","FT",NA,NA,NA,NA,NA,"**SAME AS Mi456",NA,NA,NA,"Y","Y","Y","Y",NA,"N",NA,NA,NA,79,NA
"Mi457","AMPHIPOD","zooplankton","Wet","12","15",2018,"TSL","AHMDB","NP","FT",NA,NA,NA,NA,NA,"**SAME AS Mi456",NA,NA,NA,"Y","Y","Y","Y",NA,"N",NA,NA,NA,NA,NA
"Mi453","BLUE MITE","zooplankton","Wet","12","15",2018,"TSL","AHMDB","NP","FT",NA,NA,NA,NA,NA,"**SAME AS Mi553",NA,NA,NA,"Y","Y","Y","Y",NA,"N",NA,NA,NA,36,NA
"Mi454","BLUE MITE","zooplankton","Wet","12","15",2018,"TSL","AHMDB","NP","FT",NA,NA,NA,NA,NA,"**SAME AS Mi553",NA,NA,NA,"Y","Y","Y","Y",NA,"N",NA,NA,NA,NA,NA
"BG24","BRAGRA","invert","Wet","12","12",2018,"TSL","AHMDB","NP","TT","2",NA,0.089,NA,NA,"",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","","",3,NA
"BG25","BRAGRA","invert","Wet","12","12",2018,"TSL","AHMDB","NP","TT","2",NA,NA,NA,NA,"",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","","",NA,NA
"BG26","BRAGRA","invert","Wet","12","12",2018,"TSL","AHMDB","NP","TT","2",NA,NA,NA,NA,"",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","","",NA,NA
"CS159","CELSPP","invert","Wet","12","12",2018,"TSL","AHMDB","NP","TT","1",NA,2.01,NA,NA,"",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","","",16,NA
"CS160","CELSPP","invert","Wet","12","12",2018,"TSL","AHMDB","NP","TT","1",NA,NA,NA,NA,"",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","","",NA,NA
"CS161","CELSPP","invert","Wet","12","12",2018,"TSL","AHMDB","NP","TT","1",NA,NA,NA,NA,"",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","","",NA,NA
"CS162","CELSPP","invert","Wet","12","12",2018,"TSL","AHMDB","NP","TT","1",NA,NA,NA,NA,"",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","","",NA,NA
"CS163","CELSPP","invert","Wet","12","12",2018,"TSL","AHMDB","NP","TT","1",NA,NA,NA,NA,"",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","","",NA,NA
"CS164","CELSPP","invert","Wet","12","12",2018,"TSL","AHMDB","NP","TT","1",NA,NA,NA,NA,"",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","","",NA,NA
"CS165","CELSPP","invert","Wet","12","12",2018,"TSL","AHMDB","NP","TT","1",NA,NA,NA,NA,"",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","","",NA,NA
"CS166","CELSPP","invert","Wet","12","12",2018,"TSL","AHMDB","NP","TT","1",NA,NA,NA,NA,"",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","","",NA,NA
"CS167","CELSPP","invert","Wet","12","12",2018,"TSL","AHMDB","NP","TT","1",NA,NA,NA,NA,"",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","","",NA,NA
"CS168","CELSPP","invert","Wet","12","12",2018,"TSL","AHMDB","NP","TT","1",NA,NA,NA,NA,"",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","","",NA,NA
"CS169","CELSPP","invert","Wet","12","12",2018,"TSL","AHMDB","NP","TT","1",NA,NA,NA,NA,"",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","","",NA,NA
"CS170","CELSPP","invert","Wet","12","12",2018,"TSL","AHMDB","NP","TT","1",NA,NA,NA,NA,"",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","","",NA,NA
"CS171","CELSPP","invert","Wet","12","12",2018,"TSL","AHMDB","NP","TT","1",NA,NA,NA,NA,"",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","","",NA,NA
"CS172","CELSPP","invert","Wet","12","12",2018,"TSL","AHMDB","NP","TT","1",NA,NA,NA,NA,"",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","","",NA,NA
"CS173","CELSPP","invert","Wet","12","12",2018,"TSL","AHMDB","NP","TT","1",NA,NA,NA,NA,"",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","","",NA,NA
"CS174","CELSPP","invert","Wet","12","12",2018,"TSL","AHMDB","NP","TT","1",NA,NA,NA,NA,"",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","","",NA,NA
"CS175","CELSPP","invert","Wet","12","12",2018,"TSL","AHMDB","NP","TT","1",NA,NA,NA,NA,"",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","","",NA,NA
"CS176","CELSPP","invert","Wet","12","12",2018,"TSL","AHMDB","NP","TT","1",NA,NA,NA,NA,"",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","","",NA,NA
"CS177","CELSPP","invert","Wet","12","12",2018,"TSL","AHMDB","NP","TT","2",NA,0.816,NA,NA,"",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","","",8,NA
"CS178","CELSPP","invert","Wet","12","12",2018,"TSL","AHMDB","NP","TT","2",NA,NA,NA,NA,"",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","","",NA,NA
"CS179","CELSPP","invert","Wet","12","12",2018,"TSL","AHMDB","NP","TT","2",NA,NA,NA,NA,"",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","","",NA,NA
"CS180","CELSPP","invert","Wet","12","12",2018,"TSL","AHMDB","NP","TT","2",NA,NA,NA,NA,"",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","","",NA,NA
"CS181","CELSPP","invert","Wet","12","12",2018,"TSL","AHMDB","NP","TT","2",NA,NA,NA,NA,"",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","","",NA,NA
"CS182","CELSPP","invert","Wet","12","12",2018,"TSL","AHMDB","NP","TT","2",NA,NA,NA,NA,"",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","","",NA,NA
"CS183","CELSPP","invert","Wet","12","12",2018,"TSL","AHMDB","NP","TT","2",NA,NA,NA,NA,"",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","","",NA,NA
"CS184","CELSPP","invert","Wet","12","12",2018,"TSL","AHMDB","NP","TT","2",NA,NA,NA,NA,"",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","","",NA,NA
"Mi448","CHIRON","zooplankton","Wet","12","15",2018,"TSL","AHMDB","NP","FT",NA,NA,NA,NA,NA,"",NA,NA,NA,"Y","N","N","N",NA,"N",NA,NA,NA,9,NA
"Mi463","CHIRON","zooplankton","Wet","12","15",2018,"TSL","AHMDB","NP","FT",NA,NA,NA,NA,NA,"",NA,NA,NA,"Y","N","N","N",NA,"N",NA,NA,NA,9,NA
"CU08","CICURO","vert","Wet","12","12",2018,"TSL","AHMDB","NP","TT","1",40.23,2.162,NA,"Y","",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","SS","VG",NA,"C.uro1"
"CU27","CICURO","vert","Wet","12","19",2018,"TSL","AHMDB","NP","DF",NA,37.39,2.121,NA,"N","",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","SS","VG",NA,"C.uro1"
"CU28","CICURO","vert","Wet","12","18",2018,"TSL","AHMDB","NP","DF",NA,40.53,2.398,NA,"N","1 LG IN FREEZER",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","SS","VG",NA,"C.uro1"
"Mi458","CLADOCERA","zooplankton","Wet","12","15",2018,"TSL","AHMDB","NP","FT",NA,NA,NA,NA,NA,"**SAME AS Mi458",NA,NA,NA,"Y","Y","Y","Y",NA,"N",NA,NA,NA,51,NA
"Mi459","CLADOCERA","zooplankton","Wet","12","15",2018,"TSL","AHMDB","NP","FT",NA,NA,NA,NA,NA,"**SAME AS Mi458",NA,NA,NA,"Y","Y","Y","Y",NA,"N",NA,NA,NA,NA,NA
"CN01","COENAG","invert","Wet","12","19",2018,"TSL","AHMDB","NP","DF",NA,NA,0.01,NA,NA,"",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","SS","VG",1,NA
"CN78","COENAG","invert","Wet","12","12",2018,"TSL","AHMDB","NP","TT","1",NA,0.183,NA,NA,"",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","","",11,NA
"CN79","COENAG","invert","Wet","12","12",2018,"TSL","AHMDB","NP","TT","1",NA,NA,NA,NA,"",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","","",NA,NA
"CN80","COENAG","invert","Wet","12","12",2018,"TSL","AHMDB","NP","TT","1",NA,NA,NA,NA,"",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","","",NA,NA
"CN81","COENAG","invert","Wet","12","12",2018,"TSL","AHMDB","NP","TT","1",NA,NA,NA,NA,"",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","","",NA,NA
"CN82","COENAG","invert","Wet","12","12",2018,"TSL","AHMDB","NP","TT","1",NA,NA,NA,NA,"",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","","",NA,NA
"CN83","COENAG","invert","Wet","12","12",2018,"TSL","AHMDB","NP","TT","1",NA,NA,NA,NA,"",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","","",NA,NA
"CN84","COENAG","invert","Wet","12","12",2018,"TSL","AHMDB","NP","TT","1",NA,NA,NA,NA,"",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","","",NA,NA
"CN85","COENAG","invert","Wet","12","12",2018,"TSL","AHMDB","NP","TT","1",NA,NA,NA,NA,"",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","","",NA,NA
"CN86","COENAG","invert","Wet","12","12",2018,"TSL","AHMDB","NP","TT","1",NA,NA,NA,NA,"",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","","",NA,NA
"CN87","COENAG","invert","Wet","12","12",2018,"TSL","AHMDB","NP","TT","1",NA,NA,NA,NA,"",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","","",NA,NA
"CN88","COENAG","invert","Wet","12","12",2018,"TSL","AHMDB","NP","TT","1",NA,NA,NA,NA,"",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","","",NA,NA
"CN89","COENAG","invert","Wet","12","12",2018,"TSL","AHMDB","NP","TT","2",NA,0.051,NA,NA,"",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","","",2,NA
"CN90","COENAG","invert","Wet","12","12",2018,"TSL","AHMDB","NP","TT","2",NA,NA,NA,NA,"",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","","",NA,NA
"CN91","COENAG","invert","Wet","12","12",2018,"TSL","AHMDB","NP","TT","3",NA,0.02,NA,NA,"",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","","",2,NA
"CN92","COENAG","invert","Wet","12","12",2018,"TSL","AHMDB","NP","TT","3",NA,NA,NA,NA,"",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","","",NA,NA
"Mi452","COENAG","zooplankton","Wet","12","15",2018,"TSL","AHMDB","NP","FT",NA,NA,NA,NA,NA,"",NA,NA,NA,"Y","N","N","N",NA,"N",NA,NA,NA,1,NA
"CE61","COLEOA","invert","Wet","12","12",2018,"TSL","AHMDB","NP","TT","1",NA,0.009,NA,NA,"",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","","",1,NA
"CE62","COLEOA","invert","Wet","12","12",2018,"TSL","AHMDB","NP","TT","3",NA,0.093,NA,NA,"",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","","",4,NA
"CE63","COLEOA","invert","Wet","12","12",2018,"TSL","AHMDB","NP","TT","3",NA,NA,NA,NA,"",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","","",NA,NA
"CE64","COLEOA","invert","Wet","12","12",2018,"TSL","AHMDB","NP","TT","3",NA,NA,NA,NA,"",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","","",NA,NA
"CE65","COLEOA","invert","Wet","12","12",2018,"TSL","AHMDB","NP","TT","3",NA,NA,NA,NA,"",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","","",NA,NA
"CE66","COLEOA","invert","Wet","12","12",2018,"TSL","AHMDB","NP","FR",NA,NA,0.008,NA,NA,"",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","","",1,NA
"Mi464","COPEPOD","zooplankton","Wet","12","15",2018,"TSL","AHMDB","NP","FT",NA,NA,NA,NA,NA,"",NA,NA,NA,"Y","Y","Y","Y",NA,"N",NA,NA,NA,128,NA
"Mi465","COPEPOD","zooplankton","Wet","12","15",2018,"TSL","AHMDB","NP","FT",NA,NA,NA,NA,NA,"",NA,NA,NA,"Y","Y","Y","Y",NA,"N",NA,NA,NA,NA,NA
"CG09","CORING","invert","Wet","12","12",2018,"TSL","AHMDB","NP","TT","2",NA,0.031,NA,NA,"",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","","",1,NA
"CG10","CORING","invert","Wet","12","12",2018,"TSL","AHMDB","NP","TT","3",NA,0.02,NA,NA,"",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","","",1,NA
"P64","ELECEL","om","Wet","12","12",2018,"TSL","AHMDB","NP","FR",NA,NA,NA,NA,NA,"","Y",5.461,"7.991","Y","Y","Y","Y","Y","N","N","SS","VG",NA,NA
"EG24","ENNGLO","vert","Wet","12","18",2018,"TSL","AHMDB","NP","DF",NA,32.36,1.411,NA,"N","",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","SS","VG",NA,"E.glo1"
"EM39","EPHEME","invert","Wet","12","12",2018,"TSL","AHMDB","NP","TT","1",NA,0.002,NA,NA,"",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","","",1,NA
"EM40","EPHEME","invert","Wet","12","12",2018,"TSL","AHMDB","NP","TT","2",NA,0.033,NA,NA,"",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","","",3,NA
"EM41","EPHEME","invert","Wet","12","12",2018,"TSL","AHMDB","NP","TT","2",NA,NA,NA,NA,"",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","","",NA,NA
"EM42","EPHEME","invert","Wet","12","12",2018,"TSL","AHMDB","NP","TT","2",NA,NA,NA,NA,"",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","","",NA,NA
"Mi451","EPHEME","zooplankton","Wet","12","15",2018,"TSL","AHMDB","NP","FT",NA,NA,NA,NA,NA,"",NA,NA,NA,"Y","N","N","N",NA,"N",NA,NA,NA,4,NA
"ES12","ERYSIM","invert","Wet","12","12",2018,"TSL","AHMDB","NP","TT","3",NA,0.276,NA,NA,"",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","","",1,NA
"F01","FLOC","om","Wet","12","11",2018,"TSL","AHMDB","NP","FR",NA,NA,NA,NA,NA,"","",6.588,"11.16","Y","Y","Y","Y","Y","N","N","SS","VG",NA,NA
"FC51","FUNCHR","vert","Wet","12","12",2018,"TSL","AHMDB","NP","TT","1",44.83,1.63,NA,"Y","",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","SS","VG",NA,"F.chr2"
