"","size_class","Invasion_Status","Habitat","Season","Length","Wet_Weight","X","Amphipoda","Araneae","Argulus","Belo.Naucor","Centrarchid","Chironomid","Cladocera","Coleoptera","Collembola","Copepoda","Cyprinodontid","Detritus","Diptera","Ephemeroptera","Green.Algae","Hemiptera","Hydrachnidia","Hymenoptera","Misc","Misc.Fish","Misc.Invert","Mollusca","Odonata","Oligochaeta","Ostracoda","Palaemonetes","Periphyton","Procambarus","Trichoptera","Vasc.Plant"
"...1921","A_nat1","Pre-Invasion","Spikerush","Dry",75,9.87,NA,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
"...1922","A_nat1","Pre-Invasion","Spikerush","Dry",54.5,3.28,NA,1,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"...1923","A_nat1","Pre-Invasion","Spikerush","Dry",63,5.2,NA,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"...1924","A_nat1","Pre-Invasion","Spikerush","Dry",62,4.95,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1,0,0,0,0,0,0,0,0,0,0
"...1925","A_nat1","Pre-Invasion","Spikerush","Dry",64,6.19,NA,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"...1926","A_nat1","Pre-Invasion","Spikerush","Dry",55,3.21,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
"...1927","A_nat1","Pre-Invasion","Spikerush","Dry",51.5,3.11,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0
"...1928","A_nat1","Pre-Invasion","Spikerush","Dry",67,6.3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0
"...1929","A_nat1","Pre-Invasion","Spikerush","Dry",69,7.54,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"...1930","A_nat1","Pre-Invasion","Spikerush","Dry",78,10.04,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"...1931","A_nat1","Pre-Invasion","Spikerush","Dry",57,3.8,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"...1932","A_nat1","Pre-Invasion","Spikerush","Dry",75,9.45,NA,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0
"...1933","A_nat1","Pre-Invasion","Spikerush","Dry",52.5,3.42,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"...1934","A_nat1","Pre-Invasion","Spikerush","Dry",55,3.17,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"...1935","A_nat1","Pre-Invasion","Spikerush","Dry",68,6.01,NA,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"...1936","A_nat1","Pre-Invasion","Spikerush","Dry",66.5,6.52,NA,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
"...1937","A_nat2","Pre-Invasion","Pond","Wet",127,47,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"...1938","A_nat2","Pre-Invasion","Pond","Wet",103,25.63,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0
"...1939","A_nat2","Pre-Invasion","Pond","Wet",110,29.05,NA,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"...1940","A_nat2","Pre-Invasion","Pond","Wet",100,22.79,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"...1941","A_nat2","Pre-Invasion","Pond","Wet",101,23.85,NA,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"...1942","A_nat2","Pre-Invasion","Pond","Wet",131,51.61,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,1,0,0
"...1943","A_nat2","Pre-Invasion","Pond","Wet",135,65.15,NA,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0.1,0,0
"...1944","A_nat2","Pre-Invasion","Pond","Wet",108,26.73,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"...1945","A_nat2","Pre-Invasion","Pond","Wet",113,29.5,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"...1946","A_nat2","Pre-Invasion","Pond","Wet",103,23.43,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"...1947","A_nat2","Pre-Invasion","Pond","Wet",100,22.15,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"...1948","A_nat2","Pre-Invasion","Pond","Wet",108,28.46,NA,2,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"...1949","A_nat2","Pre-Invasion","Pond","Wet",104,25.71,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0.1,0,0
"...1950","A_nat2","Pre-Invasion","Pond","Wet",130,50,NA,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.1,0,0
"...1951","A_nat2","Pre-Invasion","Spikerush","Wet",121,40,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0.1,0,0
"...1952","A_nat2","Pre-Invasion","Spikerush","Wet",103.5,23.44,NA,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0
"...1953","A_nat2","Pre-Invasion","Spikerush","Wet",112.3,31.72,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.1,0,0
"...1954","A_nat2","Pre-Invasion","Spikerush","Wet",132,54.34,NA,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,4,3,0,0,0,0
"...1955","A_nat2","Pre-Invasion","Pond","Dry",124,0,NA,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"...1956","A_nat2","Pre-Invasion","Pond","Dry",102,0,NA,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"...1957","A_nat2","Pre-Invasion","Pond","Dry",127.5,65.28,NA,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"...1958","A_nat2","Pre-Invasion","Pond","Dry",111,41.08,NA,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"...1959","A_nat2","Pre-Invasion","Pond","Dry",99,25.71,NA,9,0,0,1,0,3,2,0,0,0,0,0.1,0,0,0,0,0,0,1,0,0,11,1,0,3,0,0,0,3,0
"...1960","A_nat2","Pre-Invasion","Pond","Dry",130,52.68,NA,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"...1961","A_nat2","Pre-Invasion","Pond","Dry",128,52.52,NA,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"...1962","A_nat2","Pre-Invasion","Pond","Dry",121,41.19,NA,0,0,1,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"...1963","A_nat2","Pre-Invasion","Pond","Dry",119,33.22,NA,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"...1964","A_nat2","Pre-Invasion","Pond","Dry",114.5,30.68,NA,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0
"...1965","A_nat2","Pre-Invasion","Pond","Dry",118,36.53,NA,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"...1966","A_nat2","Pre-Invasion","Pond","Dry",128.5,48.97,NA,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"...1967","A_nat2","Pre-Invasion","Pond","Dry",129,41.93,NA,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"...1968","A_nat2","Pre-Invasion","Pond","Dry",116,34.82,NA,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"...1969","A_nat2","Pre-Invasion","Pond","Dry",133.5,61.34,NA,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"...1970","A_nat2","Pre-Invasion","Pond","Dry",114.5,36.69,NA,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"...1971","A_nat2","Pre-Invasion","Pond","Dry",120,39.42,NA,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"...1972","A_nat2","Pre-Invasion","Pond","Dry",127,46.32,NA,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"...1973","A_nat2","Pre-Invasion","Pond","Dry",132.5,51.92,NA,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"...1974","A_nat2","Pre-Invasion","Pond","Dry",110,34.03,NA,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"...1975","A_nat2","Pre-Invasion","Pond","Dry",113,33.15,NA,0,0,1,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"...1976","A_nat2","Pre-Invasion","Pond","Dry",134,59.81,NA,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"...1977","A_nat2","Pre-Invasion","Pond","Dry",132,61.23,NA,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"...1978","A_nat2","Pre-Invasion","Pond","Dry",128,49.8,NA,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"...1979","A_nat2","Pre-Invasion","Pond","Dry",108,29.25,NA,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"...1980","A_nat2","Pre-Invasion","Pond","Dry",132.5,53.82,NA,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"...1981","A_nat2","Pre-Invasion","Pond","Dry",114,35.61,NA,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"...1982","A_nat2","Pre-Invasion","Pond","Dry",118.5,39.2,NA,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"...1983","A_nat2","Pre-Invasion","Pond","Dry",120,41.2,NA,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"...1984","A_nat2","Pre-Invasion","Pond","Dry",129.5,55.06,NA,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"...1985","A_nat2","Pre-Invasion","Pond","Dry",125,44.65,NA,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"...1986","A_nat2","Pre-Invasion","Pond","Dry",98.5,22.65,NA,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"...1987","A_nat2","Pre-Invasion","Pond","Dry",103,24.3,NA,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"...1988","A_nat2","Pre-Invasion","Pond","Dry",122,48.9,NA,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"...1989","A_nat2","Pre-Invasion","Pond","Dry",103.5,22.82,NA,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"...1990","A_nat2","Pre-Invasion","Pond","Dry",103.5,24.96,NA,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"...1991","A_nat2","Pre-Invasion","Pond","Dry",100,22.85,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"...1992","A_nat2","Pre-Invasion","Pond","Dry",98,18.21,NA,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0
"...1993","A_nat2","Pre-Invasion","Pond","Dry",121,43.5,NA,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0
"...1994","A_nat2","Pre-Invasion","Pond","Dry",111,32.2,NA,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"...1995","A_nat2","Pre-Invasion","Pond","Dry",128,51.78,NA,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"...1996","A_nat2","Pre-Invasion","Pond","Dry",125,47.16,NA,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"...1997","A_nat2","Pre-Invasion","Pond","Dry",126,44.52,NA,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"...1998","A_nat2","Pre-Invasion","Pond","Dry",112.5,33.51,NA,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"...1999","A_nat2","Pre-Invasion","Pond","Dry",119,37.82,NA,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"...2000","A_nat2","Pre-Invasion","Pond","Dry",104,25.64,NA,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"...2001","A_nat3","Pre-Invasion","Pond","Wet",145,79.2,NA,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0.1,0,0,1,0,0,0,0.1,0,0,0
"...2002","A_nat3","Pre-Invasion","Pond","Wet",171,120.6,NA,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
"...2003","A_nat3","Pre-Invasion","Pond","Wet",137,57.6,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0
"...2004","A_nat3","Pre-Invasion","Pond","Wet",159,101.64,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0,0.1,0,0
"...2005","A_nat3","Pre-Invasion","Pond","Wet",155,93.27,NA,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"...2006","A_nat3","Pre-Invasion","Pond","Wet",144,65.24,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"...2007","A_nat3","Pre-Invasion","Pond","Wet",159,99.1,NA,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0
"...2008","A_nat3","Pre-Invasion","Pond","Wet",153,88.43,NA,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"...2009","A_nat3","Pre-Invasion","Pond","Wet",145,73.42,NA,0,0,0,2,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0.1,0,12,1,0,0,0,0,0,0,0
"...2010","A_nat3","Pre-Invasion","Spikerush","Wet",157,97.61,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
"...2011","A_nat3","Pre-Invasion","Pond","Dry",135.5,58.05,NA,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"...2012","A_nat3","Pre-Invasion","Pond","Dry",136,55.55,NA,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"...2013","A_nat3","Pre-Invasion","Pond","Dry",136,51.87,NA,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"...2014","A_nat3","Pre-Invasion","Pond","Dry",165,0,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
"...2015","A_nat3","Pre-Invasion","Pond","Dry",172,0,NA,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"...2016","A_nat3","Pre-Invasion","Pond","Dry",173,0,NA,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0
"...2017","A_nat3","Pre-Invasion","Pond","Dry",137,67.72,NA,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"...2018","A_nat3","Pre-Invasion","Pond","Dry",148.5,75.9,NA,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"...2019","A_nat3","Pre-Invasion","Pond","Dry",148,72.7,NA,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"...2020","A_nat3","Pre-Invasion","Pond","Dry",173,134.52,NA,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"...2021","A_nat3","Pre-Invasion","Pond","Dry",156.5,81.9,NA,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"...2022","A_nat3","Pre-Invasion","Pond","Dry",143,65.72,NA,0,0,3,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"...2023","A_nat3","Pre-Invasion","Pond","Dry",164,107.18,NA,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"...2024","A_nat3","Pre-Invasion","Pond","Dry",142,65.3,NA,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"...2025","A_nat3","Pre-Invasion","Pond","Dry",149,0.02,NA,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"...2026","A_nat3","Pre-Invasion","Pond","Dry",144,67,NA,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"...2027","A_nat3","Pre-Invasion","Pond","Dry",141.5,68.58,NA,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"...2028","A_nat3","Pre-Invasion","Pond","Dry",137,64.68,NA,0,0,1,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"...2029","A_nat3","Pre-Invasion","Pond","Dry",138,64.16,NA,0,0,1,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"...2030","A_nat4","Pre-Invasion","Pond","Wet",182,179.8,NA,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"...2031","A_nat4","Pre-Invasion","Pond","Wet",203,262.07,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"...2032","A_nat4","Pre-Invasion","Pond","Wet",201,235,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0.1,0,0
"...2033","A_nat4","Pre-Invasion","Pond","Wet",219,307.64,NA,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0
"...2034","A_nat4","Pre-Invasion","Pond","Wet",230,294.38,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0
"...2035","A_nat4","Pre-Invasion","Pond","Wet",190,198,NA,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,1,0,0
"...2036","A_nat4","Pre-Invasion","Pond","Wet",230,0,NA,0,0,0,0,1,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
"...2037","A_nat4","Pre-Invasion","Pond","Wet",210,0,NA,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,1,0,0,1,0,0,3,0,0,0,0
"...2038","A_nat4","Pre-Invasion","Pond","Dry",209,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0
"...2039","A_nat4","Pre-Invasion","Pond","Dry",232,0,NA,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"...2040","A_nat4","Pre-Invasion","Pond","Dry",201,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"...2041","A_nat4","Pre-Invasion","Pond","Dry",194,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"...2042","A_nat4","Pre-Invasion","Pond","Dry",221,0,NA,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"...2043","A_xen1","Pre-Invasion","Spikerush","Dry",25.2,0.3428,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
"...2044","A_xen1","Pre-Invasion","Spikerush","Dry",26.6,0.3975,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
"...2045","L_pla1","Pre-Invasion","Pond","Wet",218,41.93,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"...2046","L_pla1","Pre-Invasion","Pond","Wet",0,257,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"...2047","L_pla1","Pre-Invasion","Pond","Wet",0,335,NA,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,2,0,0
"...2048","L_pla1","Pre-Invasion","Pond","Wet",0,84.5,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"...2049","L_pla1","Pre-Invasion","Pond","Wet",0,81.5,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"...2050","L_pla1","Pre-Invasion","Pond","Wet",0,289,NA,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"...2051","L_pla1","Pre-Invasion","Pond","Wet",0,290,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"...2052","L_pla1","Pre-Invasion","Pond","Wet",0,159,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"...2053","L_pla1","Pre-Invasion","Pond","Wet",0,213,NA,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0.1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
"...2054","L_pla1","Pre-Invasion","Pond","Wet",0,270,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"...2055","L_pla1","Pre-Invasion","Pond","Wet",0,175,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"...2056","L_pla1","Pre-Invasion","Pond","Wet",0,289,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"...2057","L_pla1","Pre-Invasion","Pond","Wet",0,225,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"...2058","L_pla1","Pre-Invasion","Pond","Wet",0,224,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"...2059","L_pla1","Pre-Invasion","Pond","Wet",0,339,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
